Código de la Institución,IES PADRE,Institución de Educación Superior (IES),Principal oSeccional,Id_Sector,Id_Caracter,Código del departamento(IES),Departamento de domicilio de la IES,Código del Municipio(IES),Municipio dedomicilio de la IES,Código SNIES delprograma,Programa Académico,Id_Nivel,Id_Nivel_Formacion,Id_Metodologia,Id_Area,Núcleo Básico del Conocimiento (NBC),Código del Departamento(Programa),Departamento de oferta del programa,Código del Municipio(Programa),Municipio de oferta del programa,Id Género,Año,Semestre,Total Matriculados
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,611,ESPECIALIZACION EN PEDIATRIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,10
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,611,ESPECIALIZACION EN PEDIATRIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,13
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,612,ESPECIALIZACION EN PSIQUIATRIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,7
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,612,ESPECIALIZACION EN PSIQUIATRIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,4
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,613,ESPECIALIZACION EN RADIODIAGNOSTICO,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,4
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,613,ESPECIALIZACION EN RADIODIAGNOSTICO,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,1
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,614,ESPECIALIZACION EN UROLOGIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,2
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,614,ESPECIALIZACION EN UROLOGIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,2
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,615,ESPECIALIZACION EN MEDICINA FAMILIAR,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,11
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,615,ESPECIALIZACION EN MEDICINA FAMILIAR,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,9
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,616,ESPECIALIZACION EN ANATOMIA PATOLOGICA Y PATOLOGIA CLINICA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,6
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,616,ESPECIALIZACION EN ANATOMIA PATOLOGICA Y PATOLOGIA CLINICA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,7
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,618,ESPECIALIZACION EN NEONATOLOGIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,3
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,621,ESPECIALIZACION EN ENFERMERIA MATERNO- PERINATAL,2,1,1,4,ENFERMERÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,6
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,623,ESPECIALIZACION EN ENFERMERIA NEFROLOGICA,2,1,1,4,ENFERMERÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,9
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,626,ESPECIALIZACION EN FINANZAS,2,1,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,20
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,626,ESPECIALIZACION EN FINANZAS,2,1,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,32
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,628,ESPECIALIZACION EN ADMINISTRACION DE EMPRESAS DE LA CONSTRUCCION,2,1,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,23
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,628,ESPECIALIZACION EN ADMINISTRACION DE EMPRESAS DE LA CONSTRUCCION,2,1,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,12
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,633,ESPECIALIZACION EN REDES DE COMUNICACION,2,1,1,8,INGENIERÍA ELECTRÓNICA TELECOMUNICACIONES Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,7
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,636,ESPECIALIZACION EN SISTEMAS DE TRANSMISION Y DISTRIBUCION DE ENERGIA ELECTRICA,2,1,1,8,INGENIERÍA ELÉCTRICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,13
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,640,ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL,2,1,1,8,INGENIERÍA ELECTRÓNICA TELECOMUNICACIONES Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,11
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,642,ESPECIALIZACION EN ESTRUCTURAS,2,1,1,8,INGENIERÍA CIVIL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,18
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,642,ESPECIALIZACION EN ESTRUCTURAS,2,1,1,8,INGENIERÍA CIVIL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,5
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,643,ESPECIALIZACION EN PAISAJISMO,2,1,1,8,ARQUITECTURA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,3
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,643,ESPECIALIZACION EN PAISAJISMO,2,1,1,8,ARQUITECTURA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,5
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,645,MAESTRIA EN EDUCACION,2,2,1,3,EDUCACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,39
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,645,MAESTRIA EN EDUCACION,2,2,1,3,EDUCACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,57
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,650,MAESTRIA EN SALUD PUBLICA,2,2,1,4,SALUD PÚBLICA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,16
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,650,MAESTRIA EN SALUD PUBLICA,2,2,1,4,SALUD PÚBLICA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,22
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,651,MAESTRIA EN EPIDEMIOLOGIA,2,2,1,4,SALUD PÚBLICA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,28
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,651,MAESTRIA EN EPIDEMIOLOGIA,2,2,1,4,SALUD PÚBLICA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,27
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,652,MAESTRIA EN ADMINISTRACION DE SALUD,2,2,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,12
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,652,MAESTRIA EN ADMINISTRACION DE SALUD,2,2,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,28
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,654,MAESTRÍA EN ENFERMERÍA CON ÉNFASIS EN CUIDADO MATERNO -INFANTIL CUIDADO AL  ADULTO Y,2,2,2,4,ENFERMERÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,3
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,654,MAESTRÍA EN ENFERMERÍA CON ÉNFASIS EN CUIDADO MATERNO -INFANTIL CUIDADO AL  ADULTO Y,2,2,2,4,ENFERMERÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,15
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,655,MAESTRIA EN SALUD OCUPACIONAL,2,2,1,4,SALUD PÚBLICA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,19
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,655,MAESTRIA EN SALUD OCUPACIONAL,2,2,1,4,SALUD PÚBLICA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,34
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,656,MAESTRIA EN SOCIOLOGIA,2,2,1,5,SOCIOLOGÍA TRABAJO SOCIAL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,14
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,656,MAESTRIA EN SOCIOLOGIA,2,2,1,5,SOCIOLOGÍA TRABAJO SOCIAL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,15
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,657,MAESTRIA EN HISTORIA,2,2,1,5,GEOGRAFÍA HISTORIA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,22
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,657,MAESTRIA EN HISTORIA,2,2,1,5,GEOGRAFÍA HISTORIA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,14
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,658,MAESTRIA EN PSICOLOGIA,2,2,1,5,PSICOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,13
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,658,MAESTRIA EN PSICOLOGIA,2,2,1,5,PSICOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,38
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,659,MAESTRIA EN ECONOMIA APLICADA,2,2,1,6,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,25
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,659,MAESTRIA EN ECONOMIA APLICADA,2,2,1,6,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,7
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,660,MAESTRIA EN ADMINISTRACION,2,2,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,155
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,660,MAESTRIA EN ADMINISTRACION,2,2,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,141
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,662,MAESTRIA EN FILOSOFIA,2,2,1,5,FILOSOFÍA TEOLOGÍA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,38
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,662,MAESTRIA EN FILOSOFIA,2,2,1,5,FILOSOFÍA TEOLOGÍA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,19
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,663,MAESTRIA EN LINGUISTICA Y ESPAÑOL,2,2,1,3,EDUCACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,7
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,663,MAESTRIA EN LINGUISTICA Y ESPAÑOL,2,2,1,3,EDUCACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,10
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,664,MAESTRIA EN LITERATURA COLOMBIANA Y LATINOAMERICANA,2,2,1,5,LENGUAS MODERNAS LITERATURA LINGUÍSTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,13
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,664,MAESTRIA EN LITERATURA COLOMBIANA Y LATINOAMERICANA,2,2,1,5,LENGUAS MODERNAS LITERATURA LINGUÍSTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,42
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,670,DOCTORADO EN CIENCIAS BIOMEDICAS,2,3,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,25
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,670,DOCTORADO EN CIENCIAS BIOMEDICAS,2,3,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,25
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,672,MAESTRIA EN CIENCIAS- FISICA,2,2,1,9,FÍSICA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,10
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,672,MAESTRIA EN CIENCIAS- FISICA,2,2,1,9,FÍSICA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,1
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,673,MAESTRIA EN CIENCIAS- MATEMATICAS,2,2,1,9,MATEMÁTICAS ESTADÍSTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,7
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,673,MAESTRIA EN CIENCIAS- MATEMATICAS,2,2,1,9,MATEMÁTICAS ESTADÍSTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,1
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,674,MAESTRIA EN CIENCIAS- QUIMICA,2,2,1,9,QUÍMICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,14
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,674,MAESTRIA EN CIENCIAS- QUIMICA,2,2,1,9,QUÍMICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,8
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,676,MAESTRIA EN CIENCIAS- BIOLOGIA,2,2,1,9,BIOLOGÍA MICROBIOLOGÍA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,16
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,676,MAESTRIA EN CIENCIAS- BIOLOGIA,2,2,1,9,BIOLOGÍA MICROBIOLOGÍA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,16
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,678,DOCTORADO EN CIENCIAS FISICAS,2,3,1,9,FÍSICA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,14
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,678,DOCTORADO EN CIENCIAS FISICAS,2,3,1,9,FÍSICA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,2
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,679,DOCTORADO EN CIENCIAS QUIMICAS,2,3,1,9,QUÍMICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,15
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,679,DOCTORADO EN CIENCIAS QUIMICAS,2,3,1,9,QUÍMICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,6
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,680,DOCTORADO EN CIENCIAS- BIOLOGIA,2,3,1,9,BIOLOGÍA MICROBIOLOGÍA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,14
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,680,DOCTORADO EN CIENCIAS- BIOLOGIA,2,3,1,9,BIOLOGÍA MICROBIOLOGÍA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,20
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,772,ESPECIALIZACION EN INGENIERIA SANITARIA Y AMBIENTAL,2,1,1,8,INGENIERÍA AMBIENTAL SANITARIA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,4
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,772,ESPECIALIZACION EN INGENIERIA SANITARIA Y AMBIENTAL,2,1,1,8,INGENIERÍA AMBIENTAL SANITARIA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,2
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,1953,COMERCIO EXTERIOR,1,6,1,6,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,137
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,1953,COMERCIO EXTERIOR,1,6,1,6,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,153
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,2966,INGENIERIA DE MATERIALES,1,6,1,8,INGENIERÍA DE MINAS METALURGIA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,197
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,2966,INGENIERIA DE MATERIALES,1,6,1,8,INGENIERÍA DE MINAS METALURGIA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,81
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,3625,ESPECIALIZACION EN PERIODONCIA,2,1,1,4,ODONTOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,11
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,3625,ESPECIALIZACION EN PERIODONCIA,2,1,1,4,ODONTOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,8
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,5004,INGENIERIA TOPOGRAFICA,1,6,1,8,INGENIERÍA CIVIL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,228
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,5004,INGENIERIA TOPOGRAFICA,1,6,1,8,INGENIERÍA CIVIL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,87
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,5006,LICENCIATURA EN DANZA CLASICA,1,6,1,2,ARTES REPRESENTATIVAS,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,17
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,5181,MAESTRIA EN CIENCIAS DE LA ORGANIZACION,2,2,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,6
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,5181,MAESTRIA EN CIENCIAS DE LA ORGANIZACION,2,2,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,8
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,5284,DISEÑO GRAFICO,1,6,1,2,DISEÑO,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,77
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,5284,DISEÑO GRAFICO,1,6,1,2,DISEÑO,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,89
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,5319,DISEÑO INDUSTRIAL,1,6,1,2,DISEÑO,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,77
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,5319,DISEÑO INDUSTRIAL,1,6,1,2,DISEÑO,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,79
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,6543,ESPECIALIZACIÓN EN ODONTOLOGÍA PEDIÁTRICA Y ORTOPEDIA MAXILAR,2,1,1,4,ODONTOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,2
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,6543,ESPECIALIZACIÓN EN ODONTOLOGÍA PEDIÁTRICA Y ORTOPEDIA MAXILAR,2,1,1,4,ODONTOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,14
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,7186,DOCTORADO EN INGENIERIA,2,3,1,8,OTRAS INGENIERÍAS,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,120
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,7186,DOCTORADO EN INGENIERIA,2,3,1,8,OTRAS INGENIERÍAS,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,50
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,9225,HISTORIA,1,6,1,5,GEOGRAFÍA HISTORIA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,111
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,9225,HISTORIA,1,6,1,5,GEOGRAFÍA HISTORIA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,105
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,9240,ESPECIALIZACIÓN EN CIRUGÍA PLÁSTICA ESTÉTICA MAXILOFACIAL Y DE LA MANO,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,7
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,10314,ESPECIALIZACION EN CIRUGIA PEDIATRICA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,2
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,10314,ESPECIALIZACION EN CIRUGIA PEDIATRICA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,1
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,10886,LICENCIATURA EN ARTES VISUALES,1,6,1,3,EDUCACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,66
1203,1203,UNIVERSIDAD DEL VALLE,PRINCIPAL,1,4,76,VALLE DEL CAUCA,76001,CALI,10886,LICENCIATURA EN ARTES VISUALES,1,6,1,3,EDUCACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,118
